gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2238902979	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23659393	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.725257	-80.32093	39.0						2019-04-26T06:55:00Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23659393			2019-04-28T16:12:45Z	CC_BY_NC_4_0	Joseph MDO	Joseph MDO			2019-05-07T19:51:34.799Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238884015	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23560683	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	CO		28eb1a3f-1c15-4a95-931a-4af90ecb574d	6.267684	-75.569621	8.0						2019-04-26T00:00:00Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23560683			2019-04-28T03:51:59Z	CC_BY_NC_4_0	Sebastian Serna Muñoz	Sebastian Serna Muñoz			2019-05-07T19:51:22.463Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238882646	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23547699	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.556135	-80.386398							2019-04-27T09:42:00Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23547699			2019-04-28T02:42:42Z	CC_BY_NC_4_0	Joseph MDO	Joseph MDO			2019-05-07T19:51:22.093Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
2238882325	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23550198	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.533564	-81.320236							2019-04-27T14:21:10Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23550198			2019-04-28T12:29:42Z	CC_BY_NC_4_0	Richard Stovall	Richard Stovall			2019-05-07T19:51:21.978Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238880442	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23540750	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.587887	-98.611303	4208.0						2019-04-26T11:24:16Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23540750			2019-04-28T02:08:13Z	CC_BY_NC_4_0	kcossey55	kcossey55			2019-05-07T19:51:20.405Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238877069	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23520132	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	CO		28eb1a3f-1c15-4a95-931a-4af90ecb574d	6.22274	-75.580327	368.0						2019-04-27T18:43:26Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23520132			2019-04-28T00:35:13Z	CC_BY_NC_4_0	tomas1308	tomas1308			2019-05-07T19:51:18.072Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238875031	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23517816	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.705283	-80.225681	29936.0						2019-04-27T19:33:22Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23517816			2019-04-28T00:23:50Z	CC_BY_NC_4_0	britz	britz			2019-05-07T19:51:17.560Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238867457	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23473591	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.375005	-97.7443	5.0						2019-04-27T16:07:35Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23473591			2019-04-27T21:11:05Z	CC_BY_NC_4_0	nwhillsatx	nwhillsatx			2019-05-07T19:51:12.402Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
2238866884	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23474737	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.653409	-82.411907	2000.0						2019-04-27T17:12:51Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23474737			2019-04-27T21:15:31Z	CC_BY_NC_4_0	mbelitz	mbelitz			2019-05-07T19:51:12.312Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238863071	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23452555	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.485073	-80.512669	477.0						2019-04-26T14:47:31Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23452555			2019-04-27T19:48:37Z	CC_BY_NC_4_0	redheadedtreegirl	redheadedtreegirl			2019-05-07T19:51:09.648Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238859546	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23437467	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.176268	-98.230692	40.0						2019-04-27T11:21:00Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23437467			2019-04-27T18:50:37Z	CC_BY_NC_4_0	John Brush	John Brush			2019-05-07T19:51:07.903Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238851987	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23380659	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.750262	-80.145393	42.0						2019-04-27T11:08:40Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23380659			2019-04-27T15:09:07Z	CC_BY_NC_4_0	leslierasco	leslierasco			2019-05-07T19:51:01.751Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238850280	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23382080	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.556698	-80.385868	3.0						2019-04-27T10:50:29Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23382080			2019-04-27T15:14:30Z	CC_BY_NC_4_0	lizardking	lizardking			2019-05-07T19:51:02.151Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238850266	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23380730	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.752184	-80.146278	1809.0						2019-04-27T11:09:09Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23380730			2019-04-27T15:09:23Z	CC_BY_NC_4_0	elliereyna	elliereyna			2019-05-07T19:51:00.845Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238849439	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23375807	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.112724	-86.924378	1600.0						2019-04-27T09:24:07Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23375807			2019-04-27T14:51:06Z	CC_BY_NC_4_0	nummus	nummus			2019-05-07T19:50:59.709Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238849358	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23378095	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.757397	-80.141289	91.0						2019-04-27T10:56:55Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23378095				CC_BY_NC_4_0	pefmatos	pefmatos			2019-05-07T19:51:00.325Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238849112	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23383116	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.224996	-97.7473	16.0						2019-04-27T10:17:32Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23383116			2019-04-27T15:18:15Z	CC_BY_NC_4_0	nbarajas35	nbarajas35			2019-05-07T19:51:01.117Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238848592	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23371205	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.556895	-80.386207	4.0						2019-04-27T10:32:01Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23371205				CC_BY_NC_4_0	junelenny	junelenny			2019-05-07T19:51:00.045Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238847641	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23366996	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.556229	-80.386412	4.0						2019-04-27T10:14:42Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23366996			2019-04-27T14:15:45Z	CC_BY_NC_4_0	sinisterpotato	sinisterpotato			2019-05-07T19:51:00.027Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238847226	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23354518	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.748325	-80.227701	48.0						2019-04-27T09:09:00Z	27	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23354518			2019-04-27T13:10:51Z	CC_BY_NC_4_0	miamisbna	miamisbna			2019-05-07T19:50:59.227Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238845300	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23345382	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	BR		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-15.744156	-47.824947	82.0						2019-04-26T00:00:00Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23345382			2019-04-27T12:02:44Z	CC_BY_NC_4_0	Douglas	Douglas			2019-05-07T19:50:58.734Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238835773	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23303294	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.780088	-100.184075	650.0						2019-03-03T17:12:58Z	3	3	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23303294			2019-04-27T16:32:23Z	CC_BY_NC_4_0	eve_cortina	eve_cortina			2019-05-07T19:50:52.329Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238831444	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23278367	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.147505	-86.819708	977.0						2019-04-26T08:06:00Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23278367			2019-04-27T01:54:15Z	CC_BY_NC_4_0	juanflores	juanflores			2019-05-07T19:50:49.866Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238830027	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23264436	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.735236	-80.229114	357.0						2019-04-26T19:23:49Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23264436			2019-04-27T00:44:21Z	CC_BY_NC_4_0	grovegirl	grovegirl			2019-05-07T19:50:48.747Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238826687	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23255755	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.643647	-97.302199	305.0						2019-04-26T10:08:02Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23255755			2019-04-26T23:55:01Z	CC_BY_NC_4_0	calebh	calebh			2019-05-07T19:50:48.123Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238821327	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23227887	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.747475	-80.227953	49.0						2019-04-26T17:32:30Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23227887			2019-04-26T21:32:46Z	CC_BY_NC_4_0	miamisbna	miamisbna			2019-05-07T19:50:43.861Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238817137	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23211001	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.576317	-80.428469	3.0						2019-04-26T11:09:56Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23211001			2019-04-26T20:09:35Z	CC_BY_NC_4_0	eelprogramderm	eelprogramderm			2019-05-07T19:50:40.860Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238812799	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23176221	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.428308	-80.518118	9.0						2019-04-26T13:31:39Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23176221			2019-04-26T17:32:54Z	CC_BY_NC_4_0	sinisterpotato	sinisterpotato			2019-05-07T19:50:38.371Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238810920	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23175759	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.428273	-80.518196	6.0						2019-04-26T13:30:30Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23175759			2019-04-26T17:30:57Z	CC_BY_NC_4_0	adopico	adopico			2019-05-07T19:50:37.456Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238808765	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23155022	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	BR		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-15.744722	-47.825554							2019-04-26T10:53:54Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23155022			2019-04-26T16:03:40Z	CC_BY_NC_4_0	Douglas	Douglas			2019-05-07T19:50:36.084Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238806599	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23127314	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.566849	-80.446733	1899.0						2019-04-26T09:23:28Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23127314			2019-04-26T13:23:49Z	CC_BY_NC_4_0	ecobryan	ecobryan			2019-05-07T19:50:34.712Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238805586	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23126537	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.739303	-80.232567	8.0						2019-04-26T08:52:04Z	26	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23126537			2019-04-26T13:17:54Z	CC_BY_NC_4_0	Keene Haywood	Keene Haywood			2019-05-07T19:50:33.687Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238796967	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23092614	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	EC		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.196564	-78.435967	5.0						2019-04-22T00:00:00Z	22	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23092614			2019-04-26T03:11:22Z	CC_BY_NC_4_0	melannievnl	melannievnl			2019-05-07T19:50:28.227Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2238796383	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23087893	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	24.814512	-80.819815	5.0						2019-04-25T11:00:15Z	25	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23087893			2019-04-26T01:48:57Z	CC_BY_NC_4_0	annagypsy	annagypsy			2019-05-07T19:50:27.916Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2237533915	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23085115	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.585253	-109.126434							2019-02-16T04:12:00Z	16	2	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23085115			2019-04-26T01:00:09Z	CC_BY_NC_4_0	paveygeorge	paveygeorge			2019-05-07T19:50:26.368Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2237533588	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23077809	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.713153	-97.32505	9.0						2019-04-25T17:38:50Z	25	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23077809			2019-04-25T22:40:30Z	CC_BY_NC_4_0	stephanie_aly	stephanie_aly			2019-05-07T19:50:27.268Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2237532048	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23070059	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	CO		28eb1a3f-1c15-4a95-931a-4af90ecb574d	4.263082	-73.562567	1430.0						2018-10-26T10:24:00Z	26	10	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23070059			2019-04-25T20:25:05Z	CC_BY_NC_4_0	Andrés Andrade	Andrés Andrade			2019-05-07T19:50:25.683Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
2237531369	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23068491	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.491169	-81.988182	188.0						2019-04-24T12:10:00Z	24	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23068491			2019-04-25T19:56:53Z	CC_BY_NC_4_0	petecorradino	petecorradino			2019-05-01T15:10:11.300Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2237530870	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23071714	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.22704	-80.213883	15.0						2019-04-25T00:00:00Z	25	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23071714			2019-04-25T20:53:48Z	CC_BY_NC_4_0	Crystal Conway	Crystal Conway			2019-05-01T15:10:10.927Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2237529178	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23063357	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.844983	-81.269203	4.0						2019-04-25T14:21:35Z	25	4	2019	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	23063357				CC_BY_NC_4_0	ctw1029	ctw1029			2019-05-01T15:10:09.589Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
